	sample1	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
ASV_10	1045	487	1110	956	450	335	353	366	378	589	2763	2679	684	549	3766	2184	714	1164
ASV_301	50	28	49	69	227	40	199	209	141	159	2	76	83	106	37	8	79	25
ASV_424	53	3	16	6	303	48	284	274	146	191	44	117	100	153	42	31	9	43
ASV_359	119	110	257	487	42	42	14	55	12	19	73	36	26	70	31	494	467	137
ASV_53	304	787	1974	2612	158	130	117	141	245	313	151	124	139	144	71	1261	1306	622
ASV_1321	71	3	24	50	49	17	54	39	23	45	1	20	73	61	77	19	28	48
ASV_1938	7	0	14	6	0	0	1	3	0	0	1396	0	1	5	0	0	29	0
ASV_386	395	341	184	445	56	12	306	35	21	128	118	6	10	24	22	839	720	259
ASV_2116	0	10	30	10	74	17	70	49	42	67	0	87	119	65	38	0	1	0
ASV_757	18	5	18	56	344	646	121	842	258	108	58	24	129	232	3	8	10	19
ASV_2593	0	227	257	120	9	0	12	15	0	7	0	0	0	8	0	0	7	0
ASV_1399	30	16	0	114	10	4	13	41	59	10	128	0	2	26	0	208	206	0
ASV_932	38	45	45	80	65	27	127	101	47	59	55	34	38	69	108	110	126	0
ASV_652	39	50	69	58	27	31	6	31	80	94	0	33	33	12	25	85	53	20
ASV_246	62	50	164	112	61	23	55	99	16	34	40	165	62	98	9	49	65	1
ASV_217	124	83	21	317	26	10	19	16	5	17	85	2	19	11	1	424	628	192
ASV_268	152	48	115	841	80	7	16	2	3	9	51	2	0	3	90	2582	984	52
ASV_789	5	95	43	59	41	11	2	10	8	32	8	0	7	5	0	114	391	281
ASV_964	49	35	159	44	113	102	184	76	133	90	294	56	17	45	0	1	24	0
ASV_734	35	27	18	58	62	72	28	51	79	108	31	19	60	52	69	25	124	124
ASV_2312	15	8	0	66	69	36	13	25	36	29	31	0	1	15	43	125	54	46
ASV_1543	22	12	3	28	129	9	40	51	48	25	25	34	1	12	369	0	75	28
ASV_526	121	53	30	94	90	29	37	40	66	75	46	6	20	19	190	181	143	174
ASV_1309	96	22	26	37	112	61	76	67	121	67	46	77	85	115	71	39	11	43
ASV_558	79	74	9	36	46	56	74	70	117	113	59	41	122	95	122	148	62	142
ASV_322	42	46	68	57	71	79	57	144	180	166	18	150	133	209	16	18	10	0
ASV_707	113	40	48	61	195	81	210	196	140	254	193	193	272	350	199	47	33	0
ASV_1328	60	44	64	21	42	26	59	33	88	65	75	4	66	71	54	33	1	23
ASV_542	72	165	300	339	102	108	100	81	91	96	90	12	31	50	0	185	240	129
ASV_1584	43	15	7	48	81	68	50	71	93	114	35	187	182	160	98	2	3	15
ASV_1341	135	14	14	36	100	122	110	51	183	151	90	122	98	130	77	4	0	15
ASV_1155	50	2	0	63	34	51	21	16	63	22	26	42	17	17	54	99	113	11
ASV_1192	145	17	2	12	88	41	56	71	68	82	140	40	84	97	309	62	7	73
ASV_1455	108	5	0	13	50	36	45	28	30	30	70	14	16	20	75	0	46	39
ASV_585	65	191	161	106	36	29	43	32	71	68	17	27	44	106	98	22	37	14
ASV_1538	40	68	64	126	28	32	103	72	112	76	62	22	14	17	9	48	75	7
ASV_1737	10	42	108	19	28	28	17	31	48	42	43	53	112	42	27	14	8	3
ASV_1551	63	0	11	22	97	83	57	66	123	106	39	53	128	100	39	62	10	11
ASV_972	192	20	5	43	86	30	78	86	47	73	95	13	54	84	202	58	34	118
ASV_1902	39	30	33	123	33	3	57	17	9	2	17	0	12	14	101	200	197	122
ASV_73	291	165	95	86	171	61	127	95	102	167	332	44	85	87	202	65	268	735
ASV_205	541	72	0	86	279	72	151	114	118	174	361	44	87	115	367	35	141	222
ASV_30	676	283	449	205	640	507	696	743	1116	771	691	439	749	774	515	139	468	478
ASV_417	105	115	78	221	143	70	143	135	157	132	139	81	90	139	183	288	381	523
ASV_1854	208	28	0	60	94	22	73	51	32	45	74	9	17	28	165	59	63	84
ASV_2999	18	13	10	24	42	22	48	34	17	44	14	67	112	96	23	37	63	0
ASV_305	85	30	58	203	163	96	210	155	235	214	103	181	383	334	139	136	215	42
ASV_398	182	75	40	44	248	52	216	137	106	202	249	116	216	154	128	0	102	144
ASV_247	122	83	87	80	287	127	210	168	154	278	65	119	170	192	74	50	136	363
ASV_3819	22	0	0	0	26	86	9	66	83	160	0	31	58	68	17	0	0	0
ASV_1135	57	6	1	22	46	50	34	45	111	103	46	29	103	78	30	0	0	4
ASV_139	21	220	150	91	46	34	29	33	75	97	28	22	22	60	35	161	168	92
ASV_215	15	39	39	57	26	26	19	14	55	34	21	54	23	47	52	64	123	74
ASV_159	327	29	35	55	101	31	93	90	46	49	137	33	21	40	320	65	142	261
ASV_1164	15	5	8	13	52	47	43	32	103	58	61	23	75	63	34	26	14	0
ASV_1059	93	32	19	13	65	52	95	46	99	50	61	74	93	76	67	7	12	105
ASV_476	175	58	54	59	149	74	105	112	155	162	207	136	179	172	207	106	38	95
ASV_1793	50	6	0	16	42	64	58	56	70	118	1	61	26	76	85	0	0	0
ASV_1156	30	85	128	75	78	40	59	45	57	54	71	39	183	51	0	0	16	23
ASV_1458	58	0	0	0	59	40	45	31	47	63	68	74	74	45	7	0	0	12
ASV_49	180	182	201	460	681	198	603	291	366	331	135	222	101	181	99	468	685	425
ASV_1346	15	28	17	28	68	18	59	27	29	50	37	27	42	43	81	12	89	37
ASV_1696	79	26	16	38	54	15	27	18	23	32	11	52	31	18	51	46	103	141
ASV_66	2286	1622	2810	3967	581	73	641	321	130	486	444	415	270	465	411	867	2447	569
ASV_763	273	190	277	531	69	22	91	47	23	76	17	65	42	62	24	58	383	52
ASV_273	106	105	79	299	264	108	213	87	81	124	83	47	36	59	68	620	539	1219
ASV_547	48	65	53	18	36	10	18	27	23	15	188	244	62	45	171	228	30	107
ASV_507	64	48	87	45	31	18	17	17	22	30	158	227	26	45	193	187	82	99
ASV_1967	8	10	11	11	29	28	24	29	34	53	37	135	110	107	86	7	20	0
ASV_2003	39	35	27	38	43	9	110	15	22	31	94	7	26	21	72	63	103	6
ASV_1773	12	66	81	48	48	20	24	45	54	34	116	143	166	82	79	22	20	0
ASV_1100	3	41	172	37	102	3	92	60	16	64	9	205	219	312	63	96	17	0
ASV_2379	84	34	51	8	35	18	46	30	14	33	50	59	55	38	50	1	7	13
ASV_3106	30	13	18	8	212	5	90	39	20	57	80	32	48	55	14	0	0	0
ASV_555	24	74	14	65	10	6	2	11	24	15	61	38	18	49	514	81	146	729
ASV_1705	3	0	29	55	135	0	43	9	15	22	3	0	5	6	273	55	91	35
ASV_1029	0	242	311	111	9	21	18	19	14	6	56	1	20	12	3	5	12	54
ASV_563	8	30	25	16	59	22	30	42	80	17	146	25	34	41	1	91	99	90
ASV_342	346	20	1	79	350	95	183	106	215	392	719	271	201	247	133	11	21	40
ASV_795	10	103	128	27	68	39	62	37	55	109	15	12	9	21	36	13	36	0
ASV_1064	21	34	92	106	124	51	71	46	179	92	35	59	33	38	43	17	56	10
ASV_1268	66	22	7	16	43	4	47	28	33	40	90	35	18	63	44	15	27	19
ASV_1924	4	67	126	56	32	18	60	26	11	24	0	28	40	68	0	10	16	12
ASV_2711	69	6	0	5	44	7	43	10	6	40	145	0	19	19	143	0	36	74
ASV_1221	9	20	24	13	40	24	68	21	10	24	15	40	83	97	54	7	8	46
ASV_2856	108	0	9	3	73	6	56	23	1	32	69	182	99	126	24	0	19	0
ASV_2946	43	0	0	16	90	1	69	16	0	34	1	72	192	213	0	0	22	0
ASV_416	312	4	0	314	250	206	94	90	176	368	364	190	203	205	345	68	119	0
ASV_1743	37	12	27	12	182	63	124	86	75	147	0	68	34	143	75	4	10	0
ASV_3834	0	0	0	0	119	90	57	43	100	118	0	30	21	41	0	1	2	0
ASV_1197	158	50	0	55	88	30	118	24	45	30	125	38	7	30	309	146	61	0
ASV_1912	35	79	154	61	33	2	28	8	2	15	29	43	16	9	30	25	65	91
ASV_1877	130	0	4	8	30	11	62	22	9	54	80	17	49	52	103	35	8	15
ASV_3158	23	51	0	72	29	32	32	36	26	36	81	9	5	5	175	76	66	9
ASV_1332	24	36	13	57	16	10	9	3	7	20	12	13	1	13	47	62	215	159
ASV_326	57	112	36	205	44	24	31	20	11	27	73	16	0	34	224	155	405	212
ASV_364	149	140	61	169	44	8	51	27	24	39	83	1	22	21	318	286	501	398
ASV_2293	25	0	0	12	75	13	100	8	5	104	0	55	315	185	20	0	13	0
ASV_119	60	27	28	56	42	22	28	20	16	39	425	37	147	108	246	63	56	67
ASV_594	82	47	17	18	50	21	20	23	24	16	121	38	71	43	66	10	8	28
ASV_852	85	60	174	37	39	49	39	30	63	56	54	87	112	78	72	0	28	25
ASV_1495	87	17	16	34	58	27	31	28	24	30	162	44	88	53	86	0	25	0
ASV_1279	36	23	79	17	70	38	51	35	23	25	42	70	83	39	60	0	10	27
ASV_606	109	24	63	63	69	52	71	41	53	37	13	12	39	39	35	132	54	3
ASV_61	233	460	495	320	191	184	217	190	272	195	190	193	350	248	609	405	480	492
ASV_107	136	216	225	303	149	122	159	118	160	133	73	146	237	148	366	297	355	304
ASV_2209	35	35	10	80	31	16	36	37	7	45	49	42	34	22	91	43	73	32
ASV_427	19	30	55	58	23	28	28	12	20	34	9	42	52	28	61	51	28	19
ASV_423	33	111	160	115	35	27	29	41	53	28	69	20	77	43	64	228	284	205
ASV_132	98	237	5	228	116	60	119	52	77	67	161	75	63	57	414	533	715	679
ASV_413	90	77	39	85	91	45	71	53	67	66	26	46	38	34	218	108	211	119
ASV_1789	27	46	0	50	21	3	3	3	1	17	36	5	11	9	40	97	87	190
ASV_963	74	58	43	89	35	16	3	25	33	29	18	15	24	17	4	324	302	164
ASV_422	38	52	12	69	23	9	19	13	7	8	48	0	1	15	52	67	166	179
ASV_1593	59	5	47	23	64	22	60	29	43	56	83	24	89	90	61	18	61	48
ASV_572	66	53	11	69	79	46	81	69	99	80	133	126	103	103	279	118	129	194
ASV_509	15	63	97	59	47	32	28	35	55	34	76	33	81	55	78	102	66	73
ASV_240	88	124	92	148	81	24	99	52	20	42	69	33	79	51	83	281	168	142
ASV_210	109	207	113	178	126	76	118	81	73	92	52	30	104	110	135	171	192	127
ASV_1758	18	18	29	17	44	34	35	16	32	39	27	117	68	36	102	20	26	15
ASV_680	65	17	37	115	56	67	69	66	97	64	75	74	173	86	73	81	53	29
ASV_987	18	25	43	49	35	33	48	41	39	25	38	63	75	47	28	24	27	40
ASV_1183	29	28	15	21	42	27	34	32	55	50	32	58	55	42	88	55	52	50
ASV_726	16	43	45	38	25	45	37	34	42	71	81	19	35	54	26	19	16	11
ASV_2560	0	5	3	31	49	143	8	166	40	181	0	0	5	6	3	74	42	0
ASV_2574	0	6	7	52	80	150	25	168	49	210	79	1	12	19	0	0	30	0
ASV_840	44	2	32	22	533	707	107	696	241	558	64	37	41	19	15	20	9	0
ASV_1512	80	15	7	19	156	223	82	120	187	137	99	46	79	66	23	7	35	100
ASV_1355	79	0	10	26	113	78	49	72	67	281	83	28	43	32	1	21	40	9
ASV_196	125	61	95	358	669	1192	300	690	687	1064	716	335	294	285	92	989	572	167
ASV_1417	9	20	11	9	498	317	10	402	202	147	0	46	131	58	4	0	0	0
ASV_442	5	55	114	47	192	1456	129	900	479	791	451	128	172	121	2	22	18	2
ASV_1339	0	0	0	0	642	791	11	259	251	168	1	1	0	10	1	0	7	0
ASV_122	390	50	153	211	362	171	382	229	275	393	331	401	504	536	995	384	145	46
ASV_1439	37	20	2	13	23	51	18	28	60	74	38	55	94	149	49	26	7	0
ASV_1527	16	11	23	29	58	27	16	27	29	60	45	136	133	83	19	26	16	1
ASV_813	89	10	7	74	31	38	26	31	49	89	84	9	53	66	42	84	73	35
ASV_1777	24	41	20	0	59	28	35	24	25	29	53	53	118	64	45	1	17	0
ASV_905	136	84	132	43	37	38	100	28	49	49	234	79	96	89	96	17	25	21
ASV_1488	26	24	14	3	59	34	68	17	39	14	53	51	150	134	45	0	0	3
ASV_1208	16	11	11	8	29	40	59	30	55	43	59	43	80	42	87	13	1	0
ASV_478	160	27	0	85	66	42	38	25	14	50	197	45	19	62	106	118	17	6
ASV_373	224	48	11	176	100	26	50	26	35	36	167	25	29	32	54	160	101	180
ASV_646	97	71	3	72	19	55	26	26	20	53	51	28	63	71	108	245	191	159
ASV_1152	57	23	3	28	39	34	25	27	42	67	85	23	63	80	96	10	35	80
ASV_655	43	65	126	46	57	57	79	51	69	92	122	70	65	99	58	41	53	135
ASV_626	87	3	0	29	105	74	61	49	58	47	40	29	54	50	37	23	16	0
ASV_1222	44	3	26	28	128	174	64	141	124	86	229	54	50	36	20	57	38	6
ASV_258	126	34	20	37	190	71	208	65	76	96	432	192	531	255	155	84	53	77
ASV_1104	23	54	43	30	29	45	18	16	87	60	1	61	26	47	41	1	28	2
ASV_1361	6	48	20	10	19	30	11	29	37	23	18	46	63	52	44	35	26	83
ASV_901	68	31	29	31	42	42	29	36	39	57	71	14	55	51	38	32	34	37
ASV_340	27	17	48	28	46	45	49	27	55	51	46	14	46	58	74	1	21	32
ASV_1614	37	6	6	104	40	42	57	38	25	52	52	28	67	57	40	162	126	26
ASV_286	140	71	71	79	116	92	114	74	157	151	155	149	254	223	369	88	107	170
ASV_1250	41	15	30	58	40	43	27	41	38	49	39	55	46	47	52	126	32	92
ASV_723	128	37	31	95	103	75	85	61	108	92	77	213	182	153	149	96	54	77
ASV_1078	17	60	72	163	21	48	18	18	41	25	30	39	38	42	59	185	42	94
ASV_614	108	2	1	50	99	37	65	15	29	112	267	116	367	99	115	27	2	24
ASV_339	238	23	14	93	169	116	124	93	112	170	216	111	86	128	76	2	29	18
ASV_1579	16	0	0	2	61	81	23	39	36	52	102	313	33	91	41	7	0	0
ASV_193	67	67	31	109	95	61	80	74	108	93	89	83	89	100	234	42	114	41
ASV_311	36	65	64	73	50	38	38	37	35	44	33	37	65	35	148	85	65	143
ASV_838	69	37	49	20	86	66	57	43	68	101	7	52	144	49	120	46	44	19
ASV_1118	24	26	51	29	39	23	35	28	55	38	13	85	76	60	57	0	0	0
ASV_1230	27	4	30	56	49	27	37	23	59	58	92	42	76	63	130	69	39	13
ASV_269	57	109	109	85	24	18	21	23	18	19	64	43	31	20	35	0	96	143
ASV_485	44	29	0	53	54	53	52	47	54	69	79	21	44	63	51	55	54	29
ASV_1660	81	10	13	8	70	55	40	32	34	29	48	107	169	122	80	0	13	0
ASV_812	324	68	72	26	63	139	38	120	143	185	815	31	79	90	179	0	14	5
ASV_944	62	55	41	28	65	43	37	30	35	56	73	56	53	86	21	14	45	9
ASV_961	168	5	0	10	73	65	38	6	50	91	119	80	67	120	44	64	19	12
ASV_130	223	128	107	70	290	344	273	48	521	354	1346	520	789	545	193	50	43	22
ASV_219	230	100	29	403	315	272	255	101	305	258	388	180	218	263	229	486	470	494
ASV_605	40	50	0	33	25	3	11	7	22	12	21	17	6	17	74	223	100	133
ASV_1329	100	0	1	0	43	29	52	9	7	30	526	46	71	52	5	0	2	0
ASV_224	35	158	234	130	51	111	61	68	87	46	429	96	190	124	47	44	46	72
ASV_548	54	43	47	2	54	39	66	37	63	57	91	66	182	71	36	3	13	0
ASV_1562	113	8	15	8	51	26	12	4	14	66	228	46	71	114	46	21	29	6
ASV_677	20	84	112	36	42	30	32	29	24	32	256	80	44	49	39	24	25	6
ASV_748	15	22	23	30	52	104	30	14	120	65	66	42	91	73	7	7	27	9
ASV_87	283	184	44	43	139	121	89	88	140	94	248	129	182	133	390	134	162	249
ASV_329	157	46	0	7	84	60	57	59	56	27	384	133	139	142	143	16	16	26
ASV_954	2	100	107	43	5	1	13	7	2	5	31	46	52	52	5	84	27	0
ASV_777	10	50	85	27	12	19	9	2	7	20	239	0	23	25	74	18	38	16
ASV_294	181	63	61	37	110	199	79	59	210	222	140	129	220	229	368	10	95	13
ASV_218	91	182	379	140	129	202	79	57	271	205	43	92	193	168	86	87	68	35
ASV_155	162	283	271	234	151	187	131	60	209	262	36	131	150	231	465	402	300	182
ASV_229	470	48	50	70	252	264	162	66	328	342	438	198	399	581	353	12	89	26
ASV_565	199	14	13	59	99	61	88	21	126	107	81	68	63	102	244	46	76	36
ASV_866	0	458	829	251	0	0	4	1	3	3	1	0	0	2	18	0	43	54
ASV_1577	65	7	20	9	44	45	28	11	59	62	93	90	30	48	5	26	9	25
ASV_70	294	499	959	316	325	323	264	121	493	567	640	451	379	325	151	163	204	36
ASV_65	149	420	614	282	208	210	234	80	321	403	148	265	367	319	309	167	206	148
ASV_208	18	146	187	170	56	54	48	22	56	159	47	68	99	41	129	121	110	42
ASV_1091	26	21	50	62	54	40	35	18	52	39	93	20	35	28	56	19	64	147
ASV_462	110	27	111	140	118	68	66	55	105	96	104	36	116	62	71	331	194	274
ASV_149	215	435	603	177	349	63	425	36	63	137	220	561	851	814	352	172	70	44
ASV_1519	4	4	8	103	54	89	62	13	139	93	29	80	68	89	81	179	46	23
ASV_1535	14	212	205	76	19	17	29	8	16	40	0	58	120	100	54	0	0	0
ASV_2427	33	0	29	15	63	25	25	8	40	37	38	74	114	98	10	11	0	0
ASV_473	31	19	12	45	81	68	117	57	75	93	11	280	348	321	137	75	34	1
ASV_714	14	90	246	56	84	28	109	3	56	81	93	189	147	212	27	20	12	0
ASV_1195	2	158	345	105	72	54	55	4	28	46	90	128	130	117	41	30	32	0
ASV_1327	0	210	241	102	35	40	15	1	18	22	20	64	15	27	50	20	3	1
ASV_654	16	20	5	19	46	117	75	1	119	104	59	44	126	93	20	60	28	1
ASV_232	211	41	44	13	131	146	135	26	198	214	193	255	351	299	304	79	27	6
ASV_266	10	64	99	55	70	100	78	9	116	116	32	91	259	134	96	62	47	21
ASV_265	201	224	279	350	171	214	189	30	343	162	725	156	394	211	436	435	425	101
ASV_1842	10	10	6	110	27	13	21	12	13	29	27	20	103	21	14	174	208	17
ASV_9	809	1019	1317	332	544	327	627	108	502	420	852	595	1254	766	706	321	193	127
ASV_2358	136	5	3	8	44	4	60	9	9	46	138	92	155	104	55	0	0	10
ASV_94	110	149	254	92	172	156	77	75	120	112	476	126	204	198	128	87	99	77
ASV_1076	82	13	2	119	27	34	42	30	33	43	19	25	19	30	216	152	96	17
ASV_433	129	43	27	79	96	138	53	96	236	185	109	218	282	129	82	52	134	138
ASV_1745	6	144	276	72	0	3	2	0	2	0	1	19	12	18	32	10	47	0
ASV_2210	0	10	3	14	53	282	26	291	84	63	0	25	6	38	16	0	15	0
ASV_2254	0	10	15	43	785	9	53	11	7	22	0	0	0	0	0	18	44	0
ASV_1270	51	0	0	16	45	35	41	34	57	40	45	80	85	65	86	44	12	21
ASV_819	244	39	3	30	86	38	89	64	23	94	122	28	98	72	116	84	38	26
ASV_249	140	118	152	120	70	89	56	29	121	77	66	40	98	120	175	63	157	26
ASV_949	12	61	46	75	15	10	13	15	4	14	0	10	12	3	0	75	158	72
ASV_111	236	243	471	501	179	138	115	262	222	273	158	124	84	109	530	590	416	143
ASV_299	57	427	701	263	121	122	167	187	188	151	170	83	143	97	158	102	56	57
ASV_927	45	30	129	12	88	105	70	112	79	86	62	30	47	38	172	0	14	10
ASV_180	229	292	351	328	157	78	159	138	209	153	75	68	59	88	69	178	364	114
ASV_51	191	858	766	897	315	111	311	203	147	184	287	197	163	167	170	691	514	98
ASV_1239	111	153	169	51	147	1	151	45	0	28	29	67	62	54	46	1	16	26
ASV_67	262	120	106	858	205	186	124	306	323	386	92	69	129	39	171	1352	621	73
ASV_60	181	95	207	1043	668	128	509	255	176	338	156	209	201	148	89	1534	1401	130
ASV_1228	9	39	77	111	345	27	168	90	89	124	5	28	21	9	0	177	116	27
ASV_1377	3	149	270	183	28	2	41	13	21	27	0	8	3	4	0	76	16	23
ASV_1047	2	45	221	172	61	8	55	51	12	60	0	17	18	12	2	73	69	0
ASV_699	52	82	94	100	59	24	77	73	42	47	34	12	0	7	45	228	147	2
ASV_409	39	231	215	98	43	52	88	99	85	83	36	72	128	92	67	27	33	21
ASV_363	57	107	111	131	85	63	92	76	100	73	135	77	126	80	242	151	51	11
ASV_233	37	69	108	49	30	67	62	99	78	72	50	103	55	71	69	42	17	5
ASV_445	160	7	0	172	235	50	166	93	52	111	144	22	37	42	127	54	28	36
ASV_150	34	67	120	81	15	11	14	16	8	26	58	17	48	42	48	68	57	35
ASV_82	608	208	394	392	584	447	463	372	459	633	672	483	633	543	721	202	434	210
ASV_994	73	98	149	98	35	50	30	26	65	41	60	70	23	26	92	30	62	4
ASV_7	1924	999	828	1349	1265	897	969	922	1408	1586	1582	635	758	936	1729	1220	1562	1674
ASV_48	54	201	407	240	59	62	22	60	72	111	66	38	55	54	96	180	446	499
ASV_20	635	715	641	634	466	203	467	310	423	457	957	700	868	808	989	457	869	683
ASV_138	264	310	267	229	106	118	140	97	212	183	126	200	223	186	255	378	258	185
ASV_36	482	270	421	321	441	518	344	343	662	564	384	372	350	429	578	567	459	291
ASV_739	14	26	86	31	124	98	6	29	99	49	96	9	7	24	0	1	3	8
ASV_390	71	131	149	94	72	153	60	201	137	168	251	43	78	79	19	60	39	6
ASV_688	24	87	132	75	49	9	61	41	17	32	9	7	15	27	64	60	92	18
ASV_17	379	858	1443	748	304	173	248	162	298	296	255	232	244	268	510	616	745	484
ASV_77	133	469	629	350	143	107	74	101	172	142	85	77	72	63	189	277	388	231
ASV_1709	0	13	18	9	566	57	209	103	102	227	47	0	1	5	0	5	26	1
ASV_2682	22	36	63	81	28	12	44	64	16	80	0	30	41	23	22	67	25	108
ASV_897	41	11	14	38	109	15	109	49	16	23	65	35	28	15	0	20	52	10
ASV_489	69	70	35	207	360	56	132	59	28	109	27	32	91	26	63	233	157	67
ASV_55	347	280	294	603	547	342	442	383	341	404	524	347	438	497	418	750	560	288
ASV_358	58	71	106	179	84	60	68	78	91	99	113	17	97	74	520	173	127	72
ASV_682	34	57	56	31	89	54	58	36	67	41	73	165	319	141	100	0	23	51
ASV_831	10	28	28	26	6	8	28	17	17	16	37	110	153	69	21	20	25	16
ASV_2830	117	0	0	26	96	9	64	36	15	32	16	41	53	14	131	0	5	8
ASV_178	280	59	68	38	260	152	264	162	152	288	160	307	549	533	260	19	59	20
ASV_618	11	70	45	48	55	18	25	27	48	36	6	47	25	8	78	29	8	0
ASV_1075	30	129	74	12	61	28	22	6	52	30	54	10	87	44	40	34	11	22
ASV_735	93	15	66	30	146	76	114	39	47	74	324	256	355	251	54	40	23	0
ASV_290	758	8	17	67	413	121	374	159	86	298	538	409	572	460	301	22	22	2
ASV_495	95	19	58	97	141	38	102	58	71	61	76	87	169	185	221	81	78	13
ASV_883	89	7	6	17	109	63	101	0	62	157	103	69	153	147	84	51	9	14
ASV_332	175	26	30	52	188	88	171	108	89	172	161	180	299	321	259	55	55	7
ASV_31	465	331	463	401	471	277	485	220	347	453	347	380	455	376	912	324	279	215
ASV_32	323	439	383	370	525	196	231	225	319	314	276	152	155	284	628	347	434	1079
ASV_446	94	33	31	104	39	29	24	32	52	38	21	21	5	33	129	53	82	84
ASV_81	288	242	340	322	506	280	457	271	262	444	265	392	409	540	515	334	259	143
ASV_245	157	264	321	176	143	85	122	53	70	81	85	94	107	146	117	86	62	82
ASV_425	155	15	38	50	131	87	126	69	128	173	163	235	200	267	149	67	40	16
ASV_207	103	42	100	92	239	129	143	156	165	245	182	200	170	280	103	38	47	71
ASV_166	60	39	25	70	30	31	30	9	26	23	92	12	30	58	74	56	78	58
ASV_50	742	574	783	366	739	518	518	426	783	792	636	641	783	882	785	59	105	85
ASV_1136	25	21	40	1	66	36	38	24	44	29	12	64	54	81	78	21	0	1
ASV_347	162	94	318	87	140	34	119	64	50	68	275	139	179	156	184	89	94	71
ASV_493	238	35	30	106	153	51	141	61	73	148	157	42	48	105	379	97	166	220
ASV_377	129	41	47	65	103	107	74	101	126	110	43	48	112	75	152	78	95	79
ASV_1169	26	30	87	30	40	39	26	48	47	55	0	34	22	60	12	43	35	17
ASV_420	68	101	129	73	81	82	93	70	120	122	121	150	143	151	78	0	37	3
ASV_135	270	91	180	186	301	169	214	161	215	305	289	253	455	564	269	109	113	188
ASV_28	785	364	503	401	740	518	526	422	628	1015	754	599	975	1091	1219	297	400	186
ASV_239	248	99	87	102	290	182	182	80	153	232	204	189	128	217	231	94	226	350
ASV_404	71	55	54	77	112	172	73	98	250	213	54	48	117	190	422	63	54	155
ASV_1344	23	28	0	16	27	5	15	11	17	19	0	30	4	12	57	27	66	229
ASV_915	45	17	10	41	46	38	42	42	32	63	97	0	41	63	63	67	105	66
ASV_45	90	333	543	307	118	265	134	175	262	254	29	62	80	93	173	160	209	510
ASV_83	83	187	357	181	108	226	144	174	302	271	58	144	99	88	184	49	102	574
ASV_216	6	88	254	57	32	25	40	28	46	46	49	1	20	32	53	3	26	20
ASV_776	17	44	23	30	35	17	75	29	47	34	9	48	45	71	111	42	83	8
ASV_334	260	139	141	88	217	154	178	151	217	298	165	263	234	246	160	13	47	53
ASV_1038	107	65	51	24	77	51	81	67	78	92	26	132	117	131	98	0	23	31
ASV_304	147	56	102	145	163	182	129	153	231	258	179	166	187	232	509	112	254	247
ASV_892	95	40	4	9	63	58	33	33	32	40	79	66	48	44	77	13	28	12
ASV_104	205	120	60	147	112	51	59	61	58	44	196	58	40	109	237	143	195	266
ASV_106	103	121	44	143	107	65	75	82	98	95	118	83	106	85	94	215	300	220
ASV_1443	54	4	9	9	72	38	23	19	34	70	49	78	43	48	53	0	3	1
ASV_845	26	54	105	48	49	39	42	45	79	68	29	44	61	54	37	54	32	30
ASV_194	109	169	231	188	184	139	184	140	184	228	188	146	262	203	456	40	139	106
ASV_1216	72	62	45	53	75	23	61	47	63	44	59	104	71	53	147	27	93	133
