,KO-OElogFC,KO-OElevel,KO-OEp,KO-WTlogFC,KO-WTlevel,KO-WTp,OE-WTlogFC,OE-WTlevel,OE-WTp,KO,OE,WT,phylum,class,order,family,genus,species
ASV_1738,1.28551949066102,NA,0.155220601879472,0.101306197504552,NA,0.897589153680224,-1.18421329315647,nosig,0.190616478205124,6.28393337846406e-05,3.06229500988205e-05,6.28424022360277e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unassigned
ASV_1483,2.32142982979474,nosig,0.0376426820915003,0.370454559874719,nosig,0.709408335483666,-1.95097526992002,nosig,0.0824834487136325,0.000123099741417657,3.02843584040176e-05,0.000101987925269188,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,Unassigned
ASV_296,-1.7873095848027,depleted,0.00461048949774197,-1.29246654042378,nosig,0.0417566476899016,0.49484304437892,nosig,0.415064968576362,0.000201340178728082,0.000791716372942631,0.000515263429835751,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_pusense
ASV_572,-0.322608759402108,nosig,0.697288068226751,-0.166786843877882,nosig,0.841020509382504,0.155821915524226,nosig,0.850052695605527,0.000170290181426118,0.000266225740985115,0.000224098102998712,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_nepotum
ASV_1834,-0.0875158395970326,NA,0.95359010810631,1.04913161986951,nosig,0.496352513449935,1.13664745946654,nosig,0.460049187832304,7.80202046774062e-05,0.000100722372475196,4.48751675992889e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_nepotum
ASV_693,-0.422701709162625,nosig,0.557251153879548,0.600770402843315,nosig,0.42005149901465,1.02347211200594,nosig,0.163804324312812,0.00018574986733493,0.000287616288923023,0.000130293541109125,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_rosettiformans
ASV_2567,-1.67997690750977,nosig,0.0468120324919068,-2.04137822710949,nosig,0.0141778650844141,-0.361401319599718,nosig,0.602705377436292,3.21803234578985e-05,0.000116338904755068,0.000132895184219956,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Unassigned
ASV_15,0.272325144340941,nosig,0.0583018266230343,0.299949829783686,nosig,0.0370155990570969,0.0276246854427456,nosig,0.848190719231559,0.010197506235865,0.00998993813215282,0.00881028950884633,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_27,0.0855133888903109,nosig,0.648867037725333,0.113229105535933,nosig,0.546544727061992,0.0277157166456216,nosig,0.882710758883654,0.00507018913066052,0.00558261301597272,0.00495992588739896,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_74,0.328570460848469,nosig,0.103539760496553,0.310374224564211,nosig,0.123384228965915,-0.0181962362842579,nosig,0.928705222666143,0.00237915714483937,0.00226537383490358,0.00205871499768218,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_188,0.614849933088833,nosig,0.142372939528311,0.204729408099928,nosig,0.62109105193457,-0.410120524988905,nosig,0.32895398607907,0.000880316755465485,0.000667433746085595,0.000803880295992019,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_2622,0.505394225189719,NA,0.728432852659648,0.271684894124378,NA,0.849506617407581,-0.233709331065341,nosig,0.873591505164004,3.11629487092718e-05,2.5578932506498e-05,2.64769682382447e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_731,1.25113878662351,nosig,0.0833252754115209,1.20123381203473,nosig,0.0950803263707363,-0.0499049745887793,nosig,0.946828253331387,0.000297622357118534,0.000142460922630272,0.000135243222516079,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2243,0.396107464066046,NA,0.715456721071976,3.0082190117768,NA,0.0215182656443136,2.61211154771075,nosig,0.0480410010451085,7.01402045939023e-05,6.61117016545498e-05,8.97095677604401e-06,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_197,0.0526023585284184,nosig,0.860044379622831,0.366138457806508,nosig,0.225723859411699,0.31353609927809,nosig,0.299302376578889,0.000876197892053353,0.000974190387863634,0.000717082434795329,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_590,0.0236800512035418,nosig,0.959945472778667,0.122261340477666,nosig,0.796327170802246,0.098581289274124,nosig,0.834699446491408,0.000215309702566381,0.00023996218287427,0.00020550092581742,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_708,-0.4818128057955,nosig,0.331129867588347,0.166541491208076,nosig,0.74936788302552,0.648354297003576,nosig,0.194228906832371,0.000137718627567671,0.000217876222891319,0.000125450183021803,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1984,-0.570040983450627,nosig,0.476914067118384,-0.0376085827814679,nosig,0.963583001931036,0.532432400669159,nosig,0.502494317016617,7.25372552974566e-05,0.000120747643390114,7.64168824688747e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2111,0.929084706522541,NA,0.397440545459243,1.16450079860648,NA,0.297779488604909,0.235416092083942,nosig,0.841493026430103,5.98007579108661e-05,3.56448455630445e-05,2.68791292355887e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_486,0.0660453981326364,nosig,0.90780252037756,0.283375032683129,nosig,0.621685369429097,0.217329634550492,nosig,0.705100637296838,0.000284585848612745,0.000317060197319485,0.000255737414375449,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_248,-0.251430888274599,nosig,0.384479489131542,0.521060540651142,nosig,0.0837233655921331,0.772491428925741,nosig,0.00927286822308672,0.000728901580446103,0.000985779309605571,0.000523843837062741,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1635,1.49256204836074,NA,0.155454267699336,2.01728915112272,nosig,0.0644100496629178,0.524727102761986,nosig,0.648161906883749,0.000121194160049634,5.05478340491024e-05,3.14342787263779e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_747,-0.128014523660418,nosig,0.767821946262618,0.34678760663347,nosig,0.44516279372889,0.474802130293888,nosig,0.287340341984096,0.00016260781202632,0.000206916628791329,0.000133853690136838,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2383,-0.40464051848124,NA,0.591690782398462,-0.396179815669831,NA,0.598680920398139,0.00846070281140908,nosig,0.990543321881049,4.43757021397993e-05,7.03506087953841e-05,6.23393236941442e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1073,0.607868960180371,nosig,0.32743957557053,0.561230059961744,nosig,0.362440486349949,-0.0466389002186273,nosig,0.942126629379233,0.000132659443080223,0.000101042744757056,9.36277940880279e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1869,0.579114942281414,NA,0.464183234290267,1.10797187453938,NA,0.186468839543958,0.528856932257967,nosig,0.544108295028445,7.40244152187254e-05,5.5245095881513e-05,3.59780096890899e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2787,0.0779145887777614,NA,0.914919783164,0.683962571462976,nosig,0.377192940524081,0.606047982685215,nosig,0.434498501267073,6.87516465568551e-05,7.59907171771232e-05,4.4359558833989e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1155,-0.241132854846771,nosig,0.747258639869949,0.450492329425485,nosig,0.559639369503746,0.691625184272256,nosig,0.364420287244604,0.000128621150310377,0.000173020905545262,9.38314462103827e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1793,-1.60232243493849,NA,0.0759944512751971,-0.679894247587488,NA,0.475891171567552,0.922428187351001,nosig,0.260040536383737,2.69265081410949e-05,9.59049706848756e-05,4.43305025227258e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1565,0.0875806670107677,nosig,0.893801390084246,-0.201214203434787,nosig,0.754377732862204,-0.288794870445555,nosig,0.653936126127337,0.000110517815421987,0.000127355788991145,0.000139077521296863,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2627,1.73892695871491,NA,0.156670443774839,0.609776682366029,NA,0.581617716101553,-1.12915027634889,nosig,0.368413960451893,5.83643242485609e-05,1.98847772159633e-05,4.02067878297377e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2657,-0.285353933108606,NA,0.776005782625199,0.480572477815821,NA,0.653201099185639,0.765926410924427,nosig,0.462586008993371,3.59217743485122e-05,5.0944098374793e-05,2.69015042717635e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2064,-1.32165355728879,NA,0.157808198141611,-1.27031707671777,NA,0.17511885737596,0.0513364805710208,nosig,0.94807615290683,2.20550565068661e-05,6.59118728772165e-05,5.8510656372495e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_921,-0.604232707820836,nosig,0.256479109216777,0.053545752344622,nosig,0.924464114028305,0.657778460165458,nosig,0.214405993521761,9.05116159458184e-05,0.000161771201496618,9.42942149304111e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_incertae_sedis,Bauldia,Bauldia_consociata
ASV_2876,-0.203480949371216,NA,0.804938815462362,0.412829320520371,NA,0.637083575950731,0.616310269891586,nosig,0.470875100146633,4.53441662827055e-05,6.02280678160917e-05,3.58488255471721e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_incertae_sedis,Bauldia,Bauldia_consociata
ASV_2763,0.652449172367065,NA,0.55828192512921,1.79234702819454,NA,0.145428987749122,1.13989785582748,nosig,0.36673155388796,5.93294743341023e-05,4.61537156903867e-05,1.7873745468297e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_103,0.939368611251019,nosig,0.0164866714516839,0.469003932675831,nosig,0.227098197139826,-0.470364678575188,nosig,0.232088593446457,0.00190558069150211,0.00114123137720979,0.00142404898139875,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium_bourgognense
ASV_298,1.42344232736539,nosig,0.0397011083752979,0.566624148695861,nosig,0.404453541809436,-0.856818178669525,nosig,0.218339106737289,0.000621344203734796,0.000281707365342669,0.000444081801633215,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium_myrsinacearum
ASV_1237,1.01214921734827,nosig,0.0934950292839459,0.764504060826772,nosig,0.188390247529957,-0.247645156521494,nosig,0.698893227938774,0.000121677042488762,7.09606815077919e-05,7.58586425296433e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1815,0.0700732684382238,NA,0.930246166541321,0.221125685561421,nosig,0.78431065101871,0.151052417123198,nosig,0.851756348018501,6.76944396091319e-05,7.54945896036066e-05,6.27537016640465e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Unassigned,Unassigned
ASV_2635,0.900731005384494,NA,0.603034435360096,1.15706200960519,NA,0.509114908419511,0.256331004220698,nosig,0.887059226120367,4.36247428581958e-05,2.56010546345965e-05,1.77853662006901e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Unassigned,Unassigned
ASV_134,0.756637795263978,enriched,0.00438202736872218,0.408539891814294,nosig,0.118123814831378,-0.348097903449684,nosig,0.194309169674553,0.00160056884436237,0.00111179840329271,0.00127222461296704,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_874,-0.559305042269238,nosig,0.395395846007397,-0.868544432364102,nosig,0.181159243987781,-0.309239390094864,nosig,0.621824718977286,0.000111022303083118,0.000196270435304308,0.000219817455160853,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_948,-0.89384517225258,nosig,0.0940184451831118,-0.0376470295622917,nosig,0.946979110803578,0.856198142690289,nosig,0.103844468136879,0.000104958532501039,0.000227482477443597,0.000116733484314071,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium_alhagi
ASV_1569,0.228768871474509,nosig,0.733993568333849,0.203223531221792,nosig,0.761987184399774,-0.0255453402527172,nosig,0.96990847127092,0.000132959098947394,0.000137205569000142,0.00012547672074521,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_2244,-0.432138367477466,NA,0.720922628210597,0.616414466499493,NA,0.634137705827283,1.04855283397696,nosig,0.405919772771212,3.05114621318246e-05,5.11049834203612e-05,2.26577206097991e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_2224,0.273651070061758,NA,0.710718979777374,-0.386872809380478,nosig,0.577767977630494,-0.660523879442236,nosig,0.352620278818621,6.76379016131947e-05,6.59347631582192e-05,9.44411799121856e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_389,0.834223013985042,nosig,0.0771723266793292,1.25434461111773,nosig,0.009294464450274,0.420121597132684,nosig,0.396576900526244,0.000513577994784876,0.000331066941636662,0.00022856069253772,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_645,0.899266001329921,nosig,0.0548124173651763,0.784891098689929,nosig,0.0897732207866868,-0.114374902639992,nosig,0.814665403052808,0.000303143801467825,0.00019235432507424,0.000187799030224331,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_888,0.999409494094807,nosig,0.0962545614231489,0.156098255768958,nosig,0.777606422130438,-0.843311238325849,nosig,0.162069561813802,0.000143490655393241,8.51534932554033e-05,0.00013797461506824,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_2527,0.571653402814976,NA,0.437574989463146,0.594586959256827,NA,0.418821608575142,0.0229335564418507,nosig,0.976441272438757,6.31014989976227e-05,5.03513746407434e-05,4.45802777276676e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Unassigned,Unassigned
ASV_413,0.101245307503152,nosig,0.806168688390735,-0.476213367005679,nosig,0.232580993670242,-0.57745867450883,nosig,0.148799975143493,0.000293132821967696,0.000326888547245216,0.00043740122579115,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Unassigned,Unassigned
ASV_1872,0.251996601399691,nosig,0.71700569363566,0.510509251229041,nosig,0.470816442296927,0.25851264982935,nosig,0.718393120815482,0.000104244433857173,0.000101041861967622,7.54841660461537e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_826,0.921793702990314,nosig,0.0819610352238621,0.366727113311584,nosig,0.456186510883599,-0.55506658967873,nosig,0.30603662983567,0.000150336632282192,9.06805507928384e-05,0.000120312003782932,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_1765,0.601388926610586,NA,0.374457507231829,1.11143309907026,nosig,0.122250146811261,0.510044172459679,nosig,0.496996285274448,8.970361262255e-05,7.11774263232017e-05,4.49541721276331e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium_alhagi
ASV_1708,0.310163432389673,NA,0.737725507798507,1.76435417178174,NA,0.0965926496908044,1.45419073939207,nosig,0.175587745014774,6.59332911354307e-05,6.5213097047811e-05,2.26848305578972e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_2785,1.08278984666146,NA,0.27518061730157,1.12402829631566,NA,0.257918582655485,0.0412384496541933,nosig,0.969939089823542,4.46837310002919e-05,2.523233313163e-05,2.22358693098583e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_380,-0.327022874262473,nosig,0.572278053284818,-0.121436885944616,nosig,0.834661557405403,0.205585988317857,nosig,0.720806453332589,0.00027897320485062,0.000432163602121746,0.000350217599819325,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Unassigned,Unassigned
ASV_1711,0.4853387213896,NA,0.557308034332818,0.368211846969959,nosig,0.652350689592921,-0.117126874419642,nosig,0.889392225330844,7.53707730787247e-05,6.54015308875925e-05,6.24041199328243e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_412,0.577867559874703,nosig,0.140776225542761,0.105421222395696,nosig,0.780739202290993,-0.472446337479008,nosig,0.228777921171084,0.00037233112565561,0.000297915883035176,0.000364949867608134,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_1971,0.707807180112966,NA,0.410751946778643,0.24332088452457,NA,0.766729241157094,-0.464486295588396,nosig,0.593334191561975,6.25701010340481e-05,4.54718737875703e-05,5.86403613956319e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_2564,1.05290237914806,NA,0.394695198222438,0.516214555828194,NA,0.658237754265599,-0.536687823319868,nosig,0.673142516871996,3.57652774486282e-05,2.01059397663711e-05,2.66868419567738e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_1651,0.0405218665097792,NA,0.976784553124055,-1.3366533713511,nosig,0.318600275211423,-1.37717523786088,nosig,0.303622450456896,4.3356566042737e-05,4.45728922196947e-05,0.000108145098761161,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_2073,-0.0879846424390577,nosig,0.922670128185217,-1.94924406222112,nosig,0.0172055916941151,-1.86125941978207,nosig,0.0206371794605649,4.0970511726872e-05,5.07041867231428e-05,0.000165943808863494,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_1070,0.728415634741477,nosig,0.288700625770755,1.10636851206682,nosig,0.117095059349043,0.377952877325345,nosig,0.605438742349047,0.000147583588191838,0.000105976963923911,7.13802823713676e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium_gobiense
ASV_726,-0.371647732869538,nosig,0.427133451018163,-0.709736580737796,nosig,0.117478892717458,-0.338088847868257,nosig,0.431480393632043,0.000118033173252211,0.000176854477645861,0.000200764325492369,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium_silamurunense
ASV_1890,0.672606004019213,NA,0.359914260984712,0.977184489670562,nosig,0.19781167765785,0.30457848565135,nosig,0.702425543589685,8.12216729255097e-05,6.00256580248082e-05,4.45809636263719e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium_silamurunense
ASV_689,0.132528176961757,nosig,0.782201514358901,-0.387082164035477,nosig,0.39938151926278,-0.519610340997234,nosig,0.261093461820037,0.000169832066504333,0.000176525447825444,0.000227893596868295,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_2160,0.572982627464884,NA,0.580345070811334,-0.774383810977269,NA,0.391185251264938,-1.34736643844215,nosig,0.164821526732785,3.13429319985146e-05,2.50943383670646e-05,5.80125815752007e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_1734,1.49448366633922,NA,0.154807542792202,0.391144399535612,NA,0.676130372745837,-1.10333926680361,nosig,0.301118411245739,5.91371184268079e-05,2.52441050303186e-05,4.90049301403697e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned
ASV_2065,0.649918393811391,NA,0.517021356924288,-1.25669802951446,NA,0.145882212960919,-1.90661642332585,nosig,0.0402651698297875,3.98670917185401e-05,3.02947086334275e-05,0.000103420243445264,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_280,0.595328865421378,nosig,0.0438809711030885,0.48854329546823,nosig,0.0945366630258921,-0.106785569953148,nosig,0.724430574041941,0.000651020619141698,0.000510323895939525,0.000496275869335719,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_430,-0.294648026983334,nosig,0.522543603322825,-0.449388260979459,nosig,0.324925652610521,-0.154740233996125,nosig,0.728840009718618,0.000222478544649507,0.000324751897773403,0.00032757171092436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_290,0.336091475403243,nosig,0.342267981598365,0.25839354411412,nosig,0.462376853274404,-0.0776979312891225,nosig,0.827715999692303,0.000505703953329767,0.000468691927568104,0.000458732020067868,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_736,0.045399874545332,nosig,0.92648052814917,1.12619869716551,nosig,0.0394471987260415,1.08079882262018,nosig,0.047855326100512,0.000178848608366592,0.000195829010881439,8.51394358373857e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1395,-0.758282909105527,NA,0.297360325903942,-0.441025313911762,nosig,0.552497198535719,0.317257595193765,nosig,0.645323913240928,5.5708112057361e-05,0.000105663466562925,7.60645121888942e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1147,0.142841608048895,nosig,0.827548777269982,0.221036649364673,nosig,0.737010035978561,0.0781950413157785,nosig,0.906016397015552,9.84559065194296e-05,0.00010705301651316,8.92862027346567e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2467,-0.660874512060464,NA,0.620725481291477,-1.45680389660827,NA,0.249551657147142,-0.795929384547806,nosig,0.493809533317656,1.33011666681839e-05,2.51134823179563e-05,4.03453391931505e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2873,-0.243399608544076,NA,0.733598199688535,0.18135928368069,nosig,0.806723668862454,0.424758892224766,nosig,0.556147934196902,6.29623595010028e-05,8.47714456594274e-05,5.80584270945256e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_22,0.387405084737894,nosig,0.0259771417593864,0.473267071959974,nosig,0.00659205332829349,0.0858619872220798,nosig,0.624194733575638,0.00625895020834667,0.00572056281392573,0.00487329512638764,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_625,-0.226973316603085,nosig,0.733552062834653,-0.444342806254032,nosig,0.501541105135975,-0.217369489650948,nosig,0.739266132453402,0.000158360847268116,0.000221695596150716,0.000243235828115764,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_996,2.82595475458881,enriched,0.00365243432124398,2.63258192115598,nosig,0.00599415556355478,-0.193372833432831,nosig,0.852419383666368,0.000312904059897583,5.59825567759585e-05,5.85304504902722e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_232,1.20638606682828,nosig,0.0239552074148457,1.4678566072807,nosig,0.00631325627840645,0.261470540452421,nosig,0.632829489961336,0.00105131200126733,0.000545473526549977,0.00041279232153198,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_606,-1.32622703771212,nosig,0.0884118982642473,-0.1226938664986,nosig,0.878128599828353,1.20353317121352,nosig,0.118937530720679,0.00014322514457276,0.000398562609644761,0.000157044552267114,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_770,0.798616569056836,nosig,0.376110891027926,1.49276242402295,nosig,0.106158927499087,0.69414585496611,nosig,0.459456704703297,0.000244594030110516,0.000157031772907271,9.02000285120906e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2547,4.01891712522851,NA,0.135237926591513,4.05072688869825,NA,0.13217379454559,0,nosig,1,8.18049918072472e-05,0,0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_148,0.0824516265360831,nosig,0.805444275782624,0.179035874798848,nosig,0.593505183232535,0.096584248262765,nosig,0.773494779115921,0.00102961520708815,0.00110682283907966,0.000951448750950338,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_211,1.46085727662125,nosig,0.0317596397097331,1.14796405471764,nosig,0.0898581096762567,-0.312893221903605,nosig,0.648754485955563,0.00110353369821286,0.000476697925243185,0.000549184041406388,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_461,-0.442076613219645,nosig,0.203018627283756,-0.110751220129064,nosig,0.754920024000614,0.331325393090581,nosig,0.331274205574398,0.000289205676023849,0.000460033675621566,0.000329426672699625,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_624,-0.382850183069538,nosig,0.401218412724663,0.043177820607728,nosig,0.926802608664488,0.426028003677266,nosig,0.347975001689098,0.000174079503460199,0.000258489422838089,0.00017494540137857,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1349,-0.732801994892424,nosig,0.246594010726604,-0.20796456962385,nosig,0.75266408033555,0.524837425268574,nosig,0.389177885555072,6.5711474741278e-05,0.000121566302824312,7.62318510309045e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_713,0.538274685311312,nosig,0.42386622704426,0.804663941830721,nosig,0.237454315158785,0.266389256519409,nosig,0.700947266928309,0.000210784527234749,0.000172776437662082,0.000130085448736276,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1158,-0.388549242090832,nosig,0.634099072128649,0.0728963924716462,nosig,0.930307111723897,0.461445634562478,nosig,0.571397464066798,8.54857958322792e-05,0.000131383769174452,8.50070448678423e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2285,-0.420835050379181,NA,0.582923274759541,0.771990567234741,nosig,0.357654891174999,1.19282561761392,nosig,0.144020914417791,7.36999108468375e-05,0.000110254417633254,4.50434547831383e-05,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
