,KO-OElogFC,KO-OElevel,KO-OEp,KO-WTlogFC,KO-WTlevel,KO-WTp,OE-WTlogFC,OE-WTlevel,OE-WTp,KO,OE,WT,phylum,class,order,family,genus
Lacibacter,-1.51151276851967,nosig,0.0990775360183623,-1.67709328922407,NA,0.0647214713284709,-0.165580520704392,nosig,0.821842005421579,2.28861968063954e-05,7.54519018553378e-05,7.5879480750924e-05,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Lacibacter
Lechevalieria,0.326617026850732,nosig,0.427785170356005,-0.362676202616373,nosig,0.367127361377235,-0.689293229467105,nosig,0.0893102559274183,0.000539082109434004,0.000506628827290923,0.000750729732634883,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Lechevalieria
Lentzea,0.45709305178306,nosig,0.0218120237020539,-0.0374482615393893,nosig,0.850720250234663,-0.494541313322449,nosig,0.0130428919937889,0.0291329374813582,0.0255071842290985,0.0317982746066442,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Lentzea
Leptospira,-2.34822112866465,nosig,0.103202022367583,-3.53114079900767,NA,0.0100868478178168,-1.18291967034302,nosig,0.339429111955961,0,3.00256939932432e-05,6.28692445642887e-05,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira
Luedemannella,0.298879722156785,nosig,0.830915460231639,1.28072308632415,NA,0.396529458207466,0.981843364167362,nosig,0.519600098708752,3.17503903302903e-05,3.02288719374309e-05,1.34172983262165e-05,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Luedemannella
Luteolibacter,-1.58578649979223,nosig,0.0198346809774522,-1.14722550002677,NA,0.0996852925003335,0.438560999765453,nosig,0.454132583445849,4.48890286501762e-05,0.000167064039098602,0.00010666993003205,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter
Lutispora,0.411163303258174,nosig,0.660098049054523,1.71646319838336,NA,0.0983152903598864,1.30529989512518,nosig,0.214232942297188,8.85886129869867e-05,7.66192624355358e-05,2.68210667437056e-05,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Lutispora
Lysinibacillus,-2.00341814472406,depleted,0.00838154153103479,0.142618366802597,NA,0.860576439234972,2.14603651152666,nosig,0.0048064495557125,9.06588345735753e-05,0.000447269593974857,8.96123139827287e-05,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus
Lysobacter,0.304018972101257,nosig,0.274123808025165,-0.197901362808654,nosig,0.475320413994082,-0.501920334909911,nosig,0.0705456090276879,0.00739373640220885,0.00745672657072297,0.00926968947042151,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
Mangrovibacterium,0,nosig,1,-3.6879023664516,NA,0.312203041312077,-3.79748920380482,nosig,0.298049044801826,0,0,7.74706295172213e-05,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Mangrovibacterium
Marmoricola,0.638303465466123,nosig,0.117994886440156,0.593975970190327,nosig,0.145017283633993,-0.0443274952757961,nosig,0.914711062605488,0.000798571263979053,0.000624951600703777,0.00057943307555935,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola
Massilia,1.26692099833214,enriched,4.57122268112887e-09,0.707217770870134,enriched,0.000873115327040585,-0.559703227462004,nosig,0.0104598288096053,0.00438666938403921,0.00217526073337363,0.00287537620713422,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Mesorhizobium,0.571854964528708,enriched,0.00186358676407909,0.302836518427484,nosig,0.0970466400661128,-0.269018446101225,nosig,0.144891320337933,0.00470028720146835,0.00384560995808571,0.00412976333195592,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium
Methyloceanibacter,0.0658277699160856,nosig,0.767333124552793,0.347114771178739,nosig,0.124262648540134,0.281287001262654,nosig,0.211892876851675,0.00128061103754919,0.00148006325850889,0.00107191345626597,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Methyloceanibacter
Methylophilus,-0.600955434406304,nosig,0.539934063808839,-1.23479433033986,NA,0.194877511983079,-0.633838895933558,nosig,0.481759728116609,3.54323736503751e-05,6.98538455940055e-05,9.87325547515583e-05,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylophilus
Methylotenera,0.693733095963778,nosig,0.31899896420462,0.778463899149475,nosig,0.263810870676333,0.0847308031856971,nosig,0.903616535522179,0.0010769332699462,0.000845636288869965,0.000696727884786251,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera
Methyloversatilis,0.615970347333715,nosig,0.516505218527886,-1.14507715488208,NA,0.169006966964727,-1.76104750221579,nosig,0.0462106420107746,4.48760869075863e-05,3.53628996795e-05,0.000107145637310938,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Methyloversatilis
Methylovorus,-0.291711207735137,nosig,0.604937886240051,-0.848882849413367,NA,0.118878724631576,-0.55717164167823,nosig,0.287906408882486,0.000102245495979615,0.000155947447999743,0.000205145077536082,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylovorus
Microbacterium,0.0748000030029144,nosig,0.866639759113136,0.142444353322296,nosig,0.749506053244903,0.0676443503193813,nosig,0.879367481822294,0.000635940047847942,0.000706364885220606,0.000610089938572651,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium
Micromonospora,-0.594448621718633,nosig,0.0182196731836584,0.11224522494331,nosig,0.660387346480422,0.706693846661943,nosig,0.0049923010506719,0.00193911344352553,0.00343701352107745,0.00190831243487142,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Micromonospora
Microvirga,-0.322048877456383,nosig,0.28062611551832,0.33300471513742,nosig,0.274817349962505,0.655053592593803,nosig,0.0295170539685917,0.00103666600458321,0.00153084127169362,0.000867451924669084,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga
Mycobacterium,0.287169088843678,nosig,0.330961570107405,0.267448739995439,nosig,0.365057091625984,-0.0197203488482386,nosig,0.946872263465912,0.00314778965332901,0.00301532717736172,0.0027865241109997,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium
Nannocystis,-0.44026942902936,nosig,0.16268170214813,-0.713358087712344,nosig,0.0215433737495745,-0.273088658682983,nosig,0.357801827852396,0.000370290201584549,0.000595200716317932,0.000643361405656279,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis
Neochlamydia,-1.31134993792283,nosig,0.377241242677733,-1.28922486107167,NA,0.385614188226411,0.0221250768511655,nosig,0.986814540953664,1.4239913107814e-05,4.08809227172406e-05,3.58490943798378e-05,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Neochlamydia
Niastella,-2.1161180995271,depleted,6.24340289522907e-10,-2.06575237695803,depleted,1.59421997265896e-09,0.0503657225690729,nosig,0.876644080929915,0.000644853876050637,0.00317286028227318,0.00277251318205882,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella
Nitrososphaera,-1.71767852520633,nosig,0.123382963814072,-1.61090970628879,NA,0.150202214461177,0.106768818917537,nosig,0.90889409737352,1.88522464872707e-05,7.14976601085296e-05,5.83620507606461e-05,Thaumarchaeota,Unassigned,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera
Nitrosospira,-0.396265339586536,nosig,0.629194036103131,-0.0244915530664728,NA,0.976757275571809,0.371773786520063,nosig,0.646734883429564,6.06808088161159e-05,9.21956700925759e-05,6.26174693116448e-05,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira
Nitrospira,-0.49728536172226,nosig,0.179631817559704,-0.858213629375026,nosig,0.0194734243010616,-0.360928267652766,nosig,0.315626861510546,0.00059488894847954,0.000988211165033553,0.00114343088960516,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
Nocardia,0.562297034936816,nosig,0.336516413137054,0.00345567324195483,nosig,0.995252726806018,-0.558841361694861,nosig,0.338877469029149,0.000850943476070515,0.000691250306243734,0.000915630271875601,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia
Nocardioides,0.312381012887597,nosig,0.031739315812943,0.379997923054441,enriched,0.0090232545154142,0.067616910166844,nosig,0.642743983314581,0.019972289757299,0.0196118980658283,0.0166354960956723,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
Nonomuraea,-0.446129716817006,nosig,0.508671931440362,-1.07629541728432,nosig,0.108776150398153,-0.630165700467317,nosig,0.344010549336661,0.000459082575985371,0.00071784562757743,0.000972958083863285,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Nonomuraea
Noviherbaspirillum,0.33239308734857,nosig,0.325298265906784,-0.0909676961443231,nosig,0.786796562760533,-0.423360783492893,nosig,0.209296704054855,0.00251234813677199,0.00249633623867102,0.0030165749956776,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
Novosphingobium,0.0539423702474672,nosig,0.948639207195663,0.134230540148462,NA,0.873026278469481,0.0802881699009953,nosig,0.923666975655428,0.000113321572267106,0.000125762010417091,0.000112603139689466,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
Ochrobactrum,2.35853690987064,nosig,0.0388122304840708,0.3933530272449,NA,0.700328749695647,-1.96518388262575,nosig,0.0869733246720896,0.000123099741417657,3.02843584040176e-05,0.000101987925269188,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum
Ohtaekwangia,-1.06281846739146,depleted,0.00978441532738542,-0.883304475308178,nosig,0.0318779858699991,0.179513992083285,nosig,0.661144526550119,0.00314478766749031,0.00751420209471357,0.00614421156610787,Bacteroidetes,Cytophagia,Cytophagales,Unassigned,Ohtaekwangia
Oligoflexus,-2.69969803824606,depleted,0.0108283513881658,-1.84884354297037,NA,0.0891298009686797,0.850854495275695,nosig,0.318202057615186,1.92551594567146e-05,0.000141804834549135,6.67471280375451e-05,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus
Opitutus,-1.96372726160734,depleted,2.01458761807622e-07,-1.82109988661938,depleted,1.53879126092246e-06,0.142627374987961,nosig,0.674746488331849,0.000249153165125234,0.00121457453276216,0.000981347927641984,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus
Oscillochloris,0.453177945975701,nosig,0.152580478686752,-0.0842643422051382,nosig,0.785596289847954,-0.537442288180839,nosig,0.0874713245393623,0.000871838872421296,0.000742668567551978,0.000975388769326704,Chloroflexi,Chloroflexia,Chloroflexales,Oscillochloridaceae,Oscillochloris
Paenibacillus,-0.0834979958702078,nosig,0.883716403148643,1.87855710206037,enriched,0.0010649229000659,1.96205509793058,enriched,0.000628083721108823,0.00670022239366052,0.00838473995932505,0.00196275396431341,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,Paenibacillus
Paenisporosarcina,0.0402940823382934,nosig,0.932818853275711,0.112765553305514,nosig,0.814235619245881,0.0724714709672202,nosig,0.879445965348553,0.000222579404655959,0.000263532642471972,0.000219359279424314,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina
Pantoea,-6.1598937324951,NA,NA,16.9634064215494,NA,NA,23.1233001540445,NA,NA,1.30264091257099e-05,0.00113039635806846,0,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea
Parachlamydia,-0.180574912396252,nosig,0.748192124966765,-0.265319566270265,NA,0.635161729435487,-0.0847446538740131,nosig,0.876926731292615,0.00012957134069928,0.000176633709945103,0.000164617550351086,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Parachlamydia
Paraherbaspirillum,3.07476614360124,enriched,2.76352640515343e-07,1.75576122166938,enriched,0.00186083253461042,-1.31900492193186,nosig,0.0314275155155342,0.00104013490934426,0.000155917558969792,0.000352666946509887,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Paraherbaspirillum
Pedomicrobium,0.0257685337680827,nosig,0.925195355481898,0.352491265735664,nosig,0.201263951481902,0.326722731967581,nosig,0.235622340623166,0.00296999708617131,0.00343452208590633,0.00245323248610692,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium
Pelagibius,3.27973318063678,nosig,0.369062324676793,3.76874227964469,NA,0.301998262868875,0.489009099007911,nosig,0.895555611711604,5.99043242364338e-05,5.05939732459069e-06,0,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Pelagibius
Pelomonas,1.35996391204206,enriched,6.68311863914586e-06,0.839367653825484,enriched,0.00541374379260322,-0.520596258216577,nosig,0.0848878149425613,0.0581573833016284,0.0276249656470225,0.0354764567356674,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas
Peredibacter,0.777597474753124,nosig,0.117684253177747,0.211862473283932,nosig,0.66860419272716,-0.565735001469192,nosig,0.255247196719358,0.00218094398722734,0.00166121195898629,0.00213859552151973,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter
Permianibacter,0.113187516565993,nosig,0.796124368694916,-0.237400572035303,nosig,0.585010706305612,-0.350588088601296,nosig,0.420010926932791,0.000659313519137218,0.000778888764010713,0.000892955764825612,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Permianibacter
Phenylobacterium,0.863063955172657,enriched,7.9393974890769e-06,0.561639283087159,enriched,0.00346695657164672,-0.301424672085498,nosig,0.120987361043491,0.00740129594506262,0.00495161236181216,0.00536690646662039,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
Phreatobacter,1.05025324077015,nosig,0.224142591007858,1.11486416285365,NA,0.197899523734948,0.064610922083496,nosig,0.942018188039624,0.000191532047548193,0.000130524856250262,0.000112591339782947,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_incertae_sedis,Phreatobacter
Phycicoccus,-0.998929728085571,nosig,0.417801904744897,-0.633979082930826,NA,0.614631251876237,0.364950645154745,nosig,0.750333183284195,1.76814019510326e-05,4.55450825357701e-05,3.14484945338097e-05,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus
Phyllobacterium,1.12161029773902,enriched,0.00189304048811216,0.537988338800712,nosig,0.132457947338357,-0.583621958938307,nosig,0.107642733492004,0.00252692489523691,0.00142293874255246,0.00186813078303197,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium
Phytohabitans,-0.453936891500244,nosig,0.615964983037955,-1.52444980597068,NA,0.0844785321889773,-1.07051291447044,nosig,0.215164747332828,8.79187223430741e-05,0.000146379258459548,0.000273783282698003,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Phytohabitans
Pirellula,-1.96068688072773,depleted,0.000102585012594158,-1.15086445400911,nosig,0.0273855574493922,0.809822426718628,nosig,0.0683262590899187,9.44597407166785e-05,0.000456769271952486,0.000227782683259478,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Pirellula
Piscinibacter,-0.264700135517856,nosig,0.400455824725724,-0.887848825391969,depleted,0.00456775615406937,-0.623148689874113,nosig,0.0455019384288248,0.0022284297068201,0.00333785052878589,0.00462038170596436,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Piscinibacter
Planifilum,-0.471671657459427,nosig,0.383380806326228,0.458483184413398,nosig,0.407906322108582,0.930154841872825,nosig,0.0889605055010788,0.000414321245680244,0.000672881375350617,0.000319127420811237,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae_2,Planifilum
Planosporangium,-1.40606815819819,nosig,0.303748577819656,-0.437339969245706,NA,0.754033518542166,0.968728188952486,nosig,0.469364813025459,4.21774349819609e-05,0.000122789293901292,5.83808988776495e-05,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Planosporangium
Polaromonas,0.935564182248391,enriched,0.000928401676543115,0.670726213088375,nosig,0.0166837813788597,-0.264837969160016,nosig,0.354466668711311,0.00215338269079669,0.00139233160954655,0.0014757428674546,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas
Povalibacter,-1.27553974533634,nosig,0.337959948789117,-0.68056944394293,NA,0.617052004363363,0.594970301393411,nosig,0.637470195425098,2.13944015130121e-05,6.59469262486752e-05,4.05896399029273e-05,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Povalibacter
Promicromonospora,0.22702261916559,nosig,0.527955777227863,0.516989294113878,nosig,0.152207913376889,0.289966674948287,nosig,0.422575294788046,0.00227009616617534,0.0023289973650135,0.0016694288381754,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Promicromonospora
Pseudoduganella,0.865176616210548,nosig,0.0685971396227232,0.0744253517185292,nosig,0.875403130072957,-0.790751264492019,nosig,0.0960169803725799,0.0158769866323869,0.0103728046887779,0.015984293948114,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
Pseudomonas,-1.24891389383527,nosig,0.0295738094910428,0.296171592010456,nosig,0.606691963150022,1.54508548584573,nosig,0.00713123022790849,0.0042602328080906,0.0134428013278736,0.00409801335017629,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Pseudonocardia,0.264981806558902,nosig,0.271354658028385,0.0530596136673647,nosig,0.825018126122422,-0.211922192891537,nosig,0.378499794768685,0.00338799503502742,0.00338605729788441,0.00348490239705771,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia
Pseudorhodoferax,-0.423860994748208,nosig,0.71141852958996,-2.1859328353512,NA,0.0491552258911687,-1.76207184060299,nosig,0.105549319665142,6.18437939326575e-05,9.54003296029968e-05,0.000281474720324084,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pseudorhodoferax
Pseudoxanthomonas,0.409746348841372,nosig,0.235795882189852,0.725481469175521,nosig,0.0361896682094445,0.31573512033415,nosig,0.362718315748501,0.00549007443610364,0.00509604417250614,0.00367662176328267,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas
Ramlibacter,0.426362115469896,nosig,0.0266155780568175,0.677445140083783,enriched,0.000537507890262527,0.251083024613886,nosig,0.207769892903497,0.00161653821470863,0.00145816029817719,0.00109123486653829,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter
Reyranella,0.150497501098141,nosig,0.655871737062967,0.415747664118425,nosig,0.220881839332914,0.265250163020284,nosig,0.435127576033929,0.00150904696599192,0.00159915653958928,0.00120739124706514,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Unassigned,Reyranella
Rhizobacter,0.446148421723046,nosig,0.121077129068449,-0.242425542074912,nosig,0.399292478599473,-0.688573963797958,nosig,0.0166970964919634,0.0442955450748309,0.039835616848862,0.0567617488940615,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter
Rhizobium,1.14295889488456,enriched,6.57239503524915e-05,0.828693113983841,enriched,0.00376974435916176,-0.314265780900722,nosig,0.273215639457573,0.0219851485068023,0.0125234888373095,0.0136401323661817,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium
Rhizocola,-0.467372004433001,nosig,0.369243400023412,-0.669414498909707,nosig,0.196076752169672,-0.202042494476706,nosig,0.690718612859101,0.000310513429191677,0.00050735326657735,0.000534772065995435,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Rhizocola
Rhizomicrobium,0.421574502147641,nosig,0.50640341777774,0.520430710958729,NA,0.414151074266665,0.0988562088110884,nosig,0.878324070984528,0.00020914128999054,0.000187591882375814,0.000162438027372861,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unassigned,Rhizomicrobium
Rhodanobacter,0.390905518762777,nosig,0.75594601511715,-0.273631412562895,NA,0.822074536397722,-0.664536931325672,nosig,0.590923404418329,3.87949046174364e-05,3.98891972585062e-05,5.29526760120288e-05,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter
Romboutsia,-0.930627563756057,nosig,0.15857713937614,0.195798557668209,NA,0.782119837388551,1.12642612142427,nosig,0.0902447983323183,7.90351916021444e-05,0.000188709927448443,7.55360681441675e-05,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia
Roseateles,0.561858565890782,nosig,0.305058689058756,-0.0934766469569063,nosig,0.863821124473904,-0.655335212847688,nosig,0.230935640239995,0.00141614621481775,0.00127380639594432,0.00178026847080362,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Roseateles
Roseiflexus,-0.0505187181164553,nosig,0.90304377959106,0.205340005741038,nosig,0.625156092106183,0.255858723857493,nosig,0.539290724934572,0.000346487338193491,0.000416727628088808,0.000311901805066905,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Roseiflexus
Roseimicrobium,-1.48534881459834,nosig,0.0795536958440785,0.172087771366136,NA,0.855854569561272,1.65743658596448,nosig,0.0520039349709724,3.47970330171624e-05,0.000126112397870584,3.61277107479142e-05,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium
Rubrivivax,-0.76634366831178,nosig,0.308503254075834,-0.962167694813109,NA,0.195993772457984,-0.195824026501329,nosig,0.776094330643218,5.47023835588127e-05,0.000111047497519329,0.00011141057937032,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Rubrivivax
Rubrobacter,-0.468596649765175,nosig,0.210810117561166,-0.258031763994509,nosig,0.494009930281428,0.210564885770666,nosig,0.567207226552213,0.000462539689503359,0.000752148692194858,0.000576673161548224,Actinobacteria,Actinobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter
Rudaea,0.450523171184847,nosig,0.787170428142364,-1.63735757915595,NA,0.302186075443831,-2.08788075034079,nosig,0.194620533110368,3.68244420692915e-05,3.07557828354855e-05,0.000117173432130384,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rudaea
Rudaibacter,3.36284898407146,nosig,0.0418716164826104,1.40957132677691,NA,0.361364175710905,-1.95327765729456,nosig,0.254345709707835,6.67257557547852e-05,5.13816526394755e-06,2.69270861355639e-05,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Rudaibacter
Saccharibacteria_genera_incertae_sedis,0.412695242262412,nosig,0.508840180415615,0.943008931597581,nosig,0.136479768384259,0.530313689335169,nosig,0.405115327675323,0.000437581695836351,0.000427435213467078,0.000270073427252255,Candidatus_Saccharibacteria,Unassigned,Unassigned,Unassigned,Saccharibacteria_genera_incertae_sedis
Saccharothrix,0.268938547874428,nosig,0.623304485612267,0.437067635310651,nosig,0.425685247387944,0.168129087436223,nosig,0.759697766965102,0.00106174416029604,0.00101416093856738,0.000795092296889985,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Saccharothrix
Sandaracinus,0.778185434980751,enriched,0.000640280175826897,0.134128931767688,nosig,0.547036319107155,-0.644056503213063,nosig,0.00473673024188337,0.002254043545069,0.00162601006039605,0.00226427740630325,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus
Schlegelella,0.151201328671716,nosig,0.710644298314699,0.499757684577167,nosig,0.225676789122658,0.348556355905451,nosig,0.39868249147702,0.000630626087363827,0.000702484718674043,0.000487213657119753,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella
Shimazuella,1.91003332184138,nosig,0.302811691158546,-1.83881839546535,NA,0.272883100854991,-3.74885171730673,nosig,0.0386721313885474,5.01572841136914e-05,1.54226359969499e-05,0.000184489019457674,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae_1,Shimazuella
Shinella,-1.10394378400724,nosig,0.117874036742463,-0.359876330123998,nosig,0.612973202584375,0.744067453883239,nosig,0.288132639497115,0.000341182404298703,0.000925817310833754,0.000478024031064776,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella
Solirubrobacter,-0.374617721736207,nosig,0.136765317867912,0.297888615121726,nosig,0.242471025459513,0.672506336857932,nosig,0.00779514664776782,0.00256205219893266,0.00393516815416507,0.00219007610520526,Actinobacteria,Actinobacteria,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
Sorangium,-0.936687958659617,nosig,0.0407599882611976,0.275836463156066,nosig,0.554875236734273,1.21252442181568,nosig,0.00832347407614176,0.000710405203210003,0.00158972839558347,0.000618403367013357,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium
Spartobacteria_genera_incertae_sedis,-1.74063822299885,depleted,0.001153710769383,-0.779616132918175,nosig,0.154982859970056,0.961022090080675,nosig,0.0606335305902182,0.000181097769625329,0.000727062857187212,0.000330791032763336,Verrucomicrobia,Spartobacteria,Unassigned,Unassigned,Spartobacteria_genera_incertae_sedis
Sphingobium,0.40520871978928,nosig,0.466871051273967,0.185818084067648,nosig,0.737223260184322,-0.219390635721632,nosig,0.694055293072528,0.000486877989041366,0.000444160957251319,0.000472111730290824,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
Sphingomonas,1.15386025521029,enriched,5.02489019451005e-06,1.02206296490204,enriched,5.21216303583419e-05,-0.131797290308251,nosig,0.603562344934633,0.0161633346522171,0.00897395731130691,0.00871588956416968,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
Sphingopyxis,0.936898036416993,nosig,0.0323629310786944,0.543764576907147,nosig,0.213358982369992,-0.393133459509846,nosig,0.369955843921078,0.00511344769050261,0.0034916743324175,0.00399698843130983,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
Sphingorhabdus,-0.0937037985161283,nosig,0.933095965180185,-1.40206210085756,NA,0.186718999174394,-1.30835830234144,nosig,0.211736284363815,3.87947947617161e-05,5.54398749538682e-05,0.000115282162946931,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus
Sphingosinicella,-0.464584719798981,nosig,0.498545839417011,0.39107846664689,nosig,0.579471859027425,0.855663186445871,nosig,0.217574814185796,0.000201825385912287,0.000314914322603376,0.000150969541213296,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella
Spirochaeta,-1.11268249145402,nosig,0.0632751450370081,-1.22286550211052,nosig,0.0403599825963389,-0.110183010656499,nosig,0.841474262393444,0.000104546011692308,0.000266505536481384,0.000258660693924498,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta
Sporacetigenium,1.14622225317421,nosig,0.135526323357559,-0.455077395145986,NA,0.491111315199433,-1.6012996483202,nosig,0.0313446454890377,8.77114991842266e-05,4.52395928548484e-05,0.000125465077210172,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Sporacetigenium
Steroidobacter,-0.36030520864668,depleted,0.00804488381782581,-0.594143292502042,depleted,1.20519746534968e-05,-0.233838083855363,nosig,0.0838147541825585,0.0195390678380658,0.0297555539671984,0.0312850584853999,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter
